N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found
25,0.03,0.0,2,33,22,0.8760790593242319,0.9998967721173547,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 1 0 0
 1 1 0]",False,0
25,0.03,0.0,2,33,23,0.9092849573383534,0.9974582729297531,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 1 0 0
 1 1 0]",False,0
25,0.03,0.0,2,33,24,0.9181030160141068,0.9974772984232722,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 0 1 1 0 0 1 0 1 1 1 1 1 1 0
 1 0 0]",False,0
25,0.03,0.0,2,33,25,0.819864613168987,0.9974820560500326,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1
 1 0 0]",False,0
25,0.03,0.0,2,33,26,0.9097360318449929,0.9974820560500326,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1
 1 0 0]",False,0
25,0.03,0.0,2,33,27,0.9004104662853352,0.997482053727003,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1
 1 0 0]",False,0
25,0.03,0.0,2,33,28,0.9520615880749074,0.997482053727003,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1
 1 0 0]",False,0
25,0.03,0.0,2,33,29,0.9341551321174144,0.9974844325117395,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1
 1 0 0]",False,0
25,0.03,0.0,3,34,0,0.28813124875466134,0.8583918863299498,"[1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0
 0 0 0]",False,0
25,0.03,0.0,3,34,1,0.50641482021791,0.8930529082569401,"[1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0
 0 0 0]",False,0
25,0.03,0.0,3,34,2,0.6621517021797991,0.9661788746655624,"[1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1
 0 0 0]",False,0
25,0.03,0.0,3,34,3,0.7447813381148913,0.9852827653441117,"[1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1 1 1 1
 0 0 0]",False,0
25,0.03,0.0,3,34,4,0.8654483414352456,0.9889023018231916,"[1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1 1 0 1
 0 0 0]",False,0
25,0.03,0.0,3,34,5,0.823164840292,0.9949614588464737,"[1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 1 1
 0 0 0]",False,0
25,0.03,0.0,3,34,6,0.901175468134177,0.9889023018231916,"[1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1 1 0 1
 0 0 0]",False,0
25,0.03,0.0,3,34,7,0.9104926423257739,0.9890530801630125,"[1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1 0 1
 1 0 0]",False,0
25,0.03,0.0,3,34,8,0.8573670516948192,0.9987650893151058,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1 0 1
 1 0 0]",False,0
25,0.03,0.0,3,34,9,0.7420161514869125,0.9987650893241906,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1 0 1
 1 0 1]",False,0
25,0.03,0.0,3,34,10,0.9170077317360554,0.9987628566366274,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 0 1 0 1 1 1 0 1
 1 0 1]",False,0
25,0.03,0.0,3,34,11,0.7908639900067566,0.9996800495774221,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.03,0.0,3,34,12,0.8187898820419158,0.9999654484606125,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1
 1 1 0]",False,0
25,0.03,0.0,3,34,13,0.866869498691025,0.9999654461323786,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1 1 1 1
 1 1 0]",False,0
25,0.03,0.0,3,34,14,0.9401361378053469,0.9999797508943407,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 0 1 1 1 1 1
 1 1 0]",False,0
25,0.03,0.0,3,34,15,0.9081223736854046,0.9999988241967768,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 0 1 1 1 1 1
 1 1 0]",False,0
25,0.03,0.0,3,34,16,0.8825696818640236,0.9999988241967768,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 0 1 1 1 1 1
 1 1 0]",False,0
25,0.03,0.0,3,34,17,0.8783800628145763,0.9999988230326248,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 1 1 1
 1 1 0]",False,0
25,0.03,0.0,3,34,18,0.867475996292838,0.9999988602854889,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1 1 1
 1 1 0]",False,0
25,0.03,0.0,3,34,19,0.9458605769117395,0.9999988253609288,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 1 1 1 1
 1 1 0]",False,0
25,0.03,0.0,3,34,20,0.866915103193666,0.9999994201699941,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 1 0
 1 1 0]",False,0
25,0.03,0.0,3,34,21,0.8634076116160582,0.9999998669136483,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 0 1 0
 1 1 0]",False,0
25,0.03,0.0,3,34,22,0.8842564611186677,0.9999999414194478,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0
 1 1 0]",False,0
25,0.03,0.0,3,34,23,0.9495880158716666,0.9999999430201584,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0
 1 1 0]",False,0
25,0.03,0.0,3,34,24,0.9321054232957395,0.9999999430201584,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0
 1 1 0]",False,0
25,0.03,0.0,3,34,25,0.9558775096642418,0.9999999786723495,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0
 1 1 0]",False,0
25,0.03,0.0,3,34,26,0.9058920031824407,0.9999999786723495,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0
 1 1 0]",False,0
25,0.03,0.0,3,34,27,0.9072124150715442,0.9999999786723495,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0
 1 1 0]",False,0
25,0.03,0.0,3,34,28,0.9851388618037834,0.9999999786723495,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0
 1 1 0]",False,0
25,0.03,0.0,3,34,29,0.9261765661426062,0.999999959954949,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1
 1 0 0]",False,0
25,0.03,0.0,4,35,0,0.42478247879038844,0.9102634659406518,"[1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 1 0 1 1 0 0 1 1 1 1
 0 0 1]",False,0
25,0.03,0.0,4,35,1,0.6639849105577708,0.9914139047739924,"[1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0
 0 1 1]",False,0
25,0.03,0.0,4,35,2,0.7896303080682757,0.9914139047739924,"[1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0
 0 1 1]",False,0
25,0.03,0.0,4,35,3,0.8920243152303574,0.9914232199701271,"[1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 1 1 0 0
 0 1 1]",False,0
25,0.03,0.0,4,35,4,0.8515836186832473,0.991423210728822,"[1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 1 1 1 0 0
 0 1 1]",False,0
25,0.03,0.0,4,35,5,0.8946562462343208,0.9956806693595577,"[1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 0 1 1]",False,0
25,0.03,0.0,4,35,6,0.8608832037314786,0.995680669395796,"[1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,7,0.8713952364940072,0.9962888148516501,"[1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,8,0.9314619387297393,0.9962888148516501,"[1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,9,0.8836901327753456,0.9962888148516501,"[1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,10,0.9117780461168767,0.9987295040206875,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,11,0.8530832268454333,0.9987295040206875,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,12,0.9745763630484662,0.9987295040206875,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,13,0.9009363896491636,0.9987295040206875,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,14,0.9491966029584654,0.9987390299628822,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1
 1 1 0]",False,0
25,0.03,0.0,4,35,15,0.8346694329185586,0.9993416892846964,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,16,0.9094939771732153,0.9993416892846964,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,17,0.9277503785124764,0.999351220418254,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,18,0.8603596442077339,0.9999520703719718,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1
 1 1 1]",False,0
25,0.03,0.0,4,35,19,0.8970417070822791,0.9999323272877434,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,20,0.8581611190186996,0.9993869815139133,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,4,35,21,0.8500240360221273,0.9993893085200034,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 1 0 0
 1 0 1]",False,0
25,0.03,0.0,4,35,22,0.935403753130645,0.9993893271362172,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0 0
 1 0 1]",False,0
25,0.03,0.0,4,35,23,0.9333655122566782,0.9993893062656962,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 0 1
 1 0 1]",False,0
25,0.03,0.0,4,35,24,0.8098695253328196,0.9993893061929766,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 0 0
 1 0 1]",False,0
25,0.03,0.0,4,35,25,0.8568175722908014,0.9993893108470301,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 1 1 1 0 0
 1 0 1]",False,0
25,0.03,0.0,4,35,26,0.9230983496981686,0.9993893063384158,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0
 1 0 1]",False,0
25,0.03,0.0,4,35,27,0.8681234453696086,0.999999490010058,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0
 1 0 1]",False,0
25,0.03,0.0,4,35,28,0.8979892707682627,0.9999995272811344,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 0 1 1 1 1 0
 1 1 1]",False,0
25,0.03,0.0,4,35,29,0.9729122956604978,0.999999788033185,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0
 1 0 1]",False,0
25,0.03,0.0,5,36,0,0.3019576377848776,0.9972625565391028,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,1,0.569989989310926,0.9972627144738335,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,2,0.6694583339704364,0.9973005355545261,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,3,0.8721303277269314,0.9997006274793845,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,4,0.885647551038309,0.9997150847883537,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,5,0.8648120978155452,0.999724619126954,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,6,0.8074945916945646,0.999724619126954,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,7,0.9320964673003053,0.9997246197088864,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,8,0.8580025900575182,0.9997246569343716,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0
 1 0 1]",False,0
25,0.03,0.0,5,36,9,0.9009069462866512,0.9997305740565886,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0
 1 1 1]",False,0
25,0.03,0.0,5,36,10,0.8164456795310984,0.9998008969274162,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,11,0.8539712184454783,0.9998771623598826,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,12,0.9147575661787957,0.9999534679512593,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,13,0.9003625404748932,0.9999535052026027,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,14,0.9500298922927793,0.9999535052026027,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,15,0.8561338849748403,0.9999535075308118,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,16,0.9009984606029464,0.9999558916193985,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,17,0.8819947907518032,0.9999558916193985,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,18,0.9176884721075435,0.99999403773253,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,19,0.946933098697406,0.9999946302471169,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0
 0 1 1]",False,0
25,0.03,0.0,5,36,20,0.7984763563689908,0.9999943322253732,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 0
 0 1 1]",False,0
25,0.03,0.0,5,36,21,0.939119520973137,0.9999952298196682,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,22,0.8963786773297009,0.9999952298196682,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
25,0.03,0.0,5,36,23,0.9217492877204854,0.9999993986058862,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0
 0 1 1]",False,0
25,0.03,0.0,5,36,24,0.8637364757583762,0.9999999981628207,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 1 0 1]",False,0
25,0.03,0.0,5,36,25,0.8104562487667786,0.9999999981628207,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 1 0 1]",False,0
25,0.03,0.0,5,36,26,0.8752152093520513,0.9999999981264409,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 0 0 1]",False,0
25,0.03,0.0,5,36,27,0.8392345923332081,0.9999999981264409,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 0 0 1]",False,0
25,0.03,0.0,5,36,28,0.9523629470873494,0.9999999981264409,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 0 0 1]",False,0
25,0.03,0.0,5,36,29,0.8667430525937132,0.9999999981264409,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0
 0 0 1]",False,0
25,0.03,0.1,2,37,0,0.06344879007386607,0.274108571606797,"[1 1 1 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0
 0 1 0]",False,0
25,0.03,0.1,2,37,1,0.06965118816017254,0.27107706037393636,"[1 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0
 0 1 0]",False,0
25,0.03,0.1,2,37,2,0.08472395555311663,0.2710770603851732,"[1 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0
 1 1 0]",False,0
25,0.03,0.1,2,37,3,0.12167009847390388,0.2710770603851732,"[1 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0
 1 1 0]",False,0
25,0.03,0.1,2,37,4,0.17097207714670126,0.38463108813215663,"[1 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0
 0 1 0]",False,0
25,0.03,0.1,2,37,5,0.21184463975265988,0.38463108813215663,"[1 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0
 0 1 0]",False,0
25,0.03,0.1,2,37,6,0.29158665587589305,0.9442944019049859,"[1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0
 0 0 1]",False,0
25,0.03,0.1,2,37,7,0.33325021897412455,0.944874226596387,"[1 1 1 1 1 1 1 0 1 0 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0
 0 0 1]",False,0
25,0.03,0.1,2,37,8,0.33501054305432715,0.9451642590848349,"[1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0
 0 0 1]",False,0
25,0.03,0.1,2,37,9,0.3870207905812731,0.9591815530232318,"[1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0
 1 0 0]",False,0
25,0.03,0.1,2,37,10,0.44460170836490653,0.9474873695280044,"[1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0
 0 0 1]",False,0
25,0.03,0.1,2,37,11,0.5882917284445623,0.9820568767400402,"[1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0
 1 0 1]",False,0
25,0.03,0.1,2,37,12,0.6138798113627986,0.9844316379027465,"[1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0
 1 0 1]",False,0
25,0.03,0.1,2,37,13,0.7531256130418662,0.9844316380462251,"[1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0
 1 0 1]",False,0
25,0.03,0.1,2,37,14,0.7687122651025406,0.9941787067123411,"[1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0
 1 0 1]",False,0
25,0.03,0.1,2,37,15,0.837798338267662,0.99448232495129,"[1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1
 1 0 1]",False,0
